Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status
T-57873-ae490cfc-7e59-41b4-a0e4-a9b548d7e28a,BR-P1-1-913224,79f96f10-03e9-4933-bfbf-6e145e3a1cba,2023-02-05 6:30:49,2023-02-05 6:30:48,9.15,0.29,50.0,1.6,0.0,0.0,BRL,5.4418,BR,7b9ad1b5-a4c3-4ca6-95df-322d22b7d12f,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VI
T-57873-eca1ac67-b529-40b0-a532-3f6efb95f98c,BR-P1-1-830460,f462b814-16f3-476b-80da-baf0545d8982,2023-02-05 6:30:50,2023-02-05 6:30:50,9.15,0.29,50.0,1.6,0.0,0.0,BRL,5.4418,BR,b5d0bf93-ceb6-4e4e-9116-579cab66d064,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MC
D-57873-c048cb5e-6014-490b-8bbd-2228030b2914,BR-P1-1-435422,QRS1TX1RKEQCA1CBVKWGSRXWGDYT5ZZ3CSW,2023-02-05 12:08:39,2023-02-05 12:10:12,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,8b0d2480-7f9c-11ec-bbda-d7be3efeaf3d,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,PQ
D-57873-9dea9478-b463-48d6-bf32-7a337874f043,BR-P1-1-843479,QRS1TXIESLZLQLB1CR2TDUNCW4HSTM8CVGM,2023-02-05 12:24:53,2023-02-05 12:31:01,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,b99543f0-682b-11ec-9ab8-cb22444e0f82,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,PQ
D-57873-fbf53924-9307-44e5-8b6a-52b1f840a829,BR-P2-1-680810,QRS1TXL3HU6VAK6ABUPZEBGY7PGPHTYL35K,2023-02-05 14:02:40,2023-02-05 14:07:02,25.89,1.01,141.43,5.5158,0.0,0.0,BRL,5.4418,BR,215db340-d42d-11eb-a4dd-2de0407f5e53,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
T-57873-6b65ef50-b0a2-426c-ad9b-b733e88e1740,CL-P1-1-252169,2234033665,2023-02-05 14:55:16,2023-02-05 14:55:15,10.98,0.45,9271.0,380.111,0.0,0.0,CLP,844.2889,CL,4979e2db-8e43-4931-9876-3f8a9d83bc96,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD
D-57873-33849305-d1e2-4485-b641-fdf7b42e8bf5,BR-P2-12-682941,QRS1TXW823YMBUIDYIYXAUOZ9Q8VMMSCFLR,2023-02-05 15:13:39,0,217.48,8.48,1188.0,46.332,0.0,0.0,BRL,5.4418,BR,5c3682cf-6673-4ea5-9dd4-f934a9a2d633,2-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-2d074cf9-384c-4c57-bf0e-e23fa078df98,BR-P1-1-421876,QRS1TXODSAKFKXGFVMGAKHBEOZDSPJQLQMS,2023-02-05 15:37:41,0,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,9e68c1f0-5c17-11eb-a2e3-251b00d5823f,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-928f6173-d882-4041-bba2-8239cdb1d111,BR-P1-1-591548,QRS1TXVFJD46TH0LREX1K5CSXV3NHPUMJVD,2023-02-05 15:42:08,0,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,9e68c1f0-5c17-11eb-a2e3-251b00d5823f,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-a8c7356e-14c5-4680-a46d-3b8eb269c895,BR-P1-1-577518,QRS1TX0KGSYJGSIDVEN7GNCLRYIVRGV1JYI,2023-02-05 15:52:27,2023-02-05 15:53:01,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,e6e9bdc0-67a6-11eb-9637-9bb97a9dc7c4,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,PQ
D-57873-d70edbe7-01f6-43d0-92db-f8b21c1f7290,BR-P1-12-355316,QRS1TXHCLLZSK1H0OEALQX49PS3PIKU8ADY,2023-02-05 16:38:05,0,76.89,3.0,420.0,16.38,0.0,0.0,BRL,5.4418,BR,fe646560-dea4-11eb-a77d-0de826774ab3,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-33afa124-66dc-44c1-8711-ec9d2b145ecc,BR-P1-12-214685,QRS1TX77JGWGJJDQDN8KUZKAEJV2IFU4ATZ,2023-02-05 16:39:08,0,76.89,3.0,420.0,16.38,0.0,0.0,BRL,5.4418,BR,fe646560-dea4-11eb-a77d-0de826774ab3,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
T-57873-76f1f60d-f196-404b-9faa-643e756005e6,CO-P1-1-884572,367304,2023-02-05 17:15:55,2023-02-05 17:15:55,9.75,0.57,48571.0,2817.118,0.0,0.0,COP,4982.541,CO,de0abbcf-2dc4-4ed2-8914-53be5baa8eb0,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD
T-57873-32c82325-1227-4e9c-a467-41e54d36dd69,BR-P1-1-924510,5deeca9f-99fb-4ae1-9ec0-4246dff13f2b,2023-02-05 17:36:04,2023-02-05 17:36:03,9.15,0.29,50.0,1.6,0.0,0.0,BRL,5.4418,BR,828dbda3-48b9-44c5-acbf-cbdce9bc2ec4,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-b5c69a6a-a716-439b-9fee-8c218bb69c4c,PE-P2-1-184094,DLPA0288000659113848,2023-02-05 17:38:49,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-c922175e-0ab3-4bd6-87c5-31a855d54824,PE-P2-1-267142,DLPA0288000660113951,2023-02-05 17:39:52,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-e7d5101f-ac98-4a08-8304-1cfe23575655,PE-P2-1-887670,DLPA0288000661114016,2023-02-05 17:40:17,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-24683ecb-6982-4fca-b3c9-e10e9456b826,PE-P2-1-699041,DLPA0288000662114218,2023-02-05 17:42:19,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-2eeb0d1a-d56e-41f6-a939-3b4f13b36170,PE-P2-1-745556,DLPA0288000663114343,2023-02-05 17:43:44,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-52790a00-ad8c-4938-9a3e-7dd7f89f6990,PE-P2-1-226269,0,2023-02-05 17:44:17,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-77288451-3d1e-40ad-b3aa-5ba9b4ff2392,PE-P2-1-176004,DLPA0288000664114735,2023-02-05 17:47:36,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-f8434d1a-6d30-4a2c-82f8-1b29782dab54,PE-P2-1-725386,DLPA0288000665115053,2023-02-05 17:50:55,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-7ba8d107-7d63-4b62-8f6a-d8c032ab1754,PE-P2-1-291285,DLPA0288000666115125,2023-02-05 17:51:27,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
D-57873-5059ddc8-d8f3-4d42-8596-69c99590921a,BR-P2-1-564220,QRS1TXQRJDZ60P90DLHDBQEU9GXMWKZCRR2,2023-02-05 18:20:01,2023-02-05 23:09:50,25.89,1.01,141.43,5.5158,0.0,0.0,BRL,5.4418,BR,da0071a3-56d5-486b-ba72-8dd0305d9c91,2-1-,ESTABA NOV,NO ESTABA DIC,ESTABA ENE,PQ
D-57873-84310516-7b7a-4683-b9f7-80e56d14bdcb,BR-P1-12-954686,QRS1TXQSVDXFGCIMQTIALDEA3Q70CIYVDXG,2023-02-05 18:43:51,2023-02-05 18:44:37,76.89,3.0,420.0,16.38,0.0,0.0,BRL,5.4418,BR,22cdd1b9-2ec9-41c1-ba30-987dc341714b,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
T-57873-f1276e29-aed3-4636-a897-ef5f31b807e9,MX-P2-6-286057,920135648309,2023-02-05 18:56:08,2023-02-05 18:56:08,135.22,4.33,2736.0,87.552,0.0,0.0,MXN,20.2337,MX,a0e0ba00-daea-11eb-9c42-7bdb9b9e289b,2-6-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-5f6f2836-4a54-4db6-87b8-8420a1d5f7fb,CL-P1-1-561048,0,2023-02-05 19:39:16,0,10.98,0.45,9271.0,380.111,0.0,0.0,CLP,844.2889,CL,a45c9bc8-afd5-4bfa-bf14-a2500cb84b4e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-eee744ba-ddfb-485c-a247-0d51915a419f,CL-P1-1-650530,0,2023-02-05 19:39:41,0,10.98,0.45,9271.0,380.111,0.0,0.0,CLP,844.2889,CL,a45c9bc8-afd5-4bfa-bf14-a2500cb84b4e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-37106fff-e7bc-46ac-a272-ff2b0fd32063,CL-P1-1-636352,2234918213,2023-02-05 19:40:58,2023-02-05 19:40:58,10.98,0.45,9271.0,380.111,0.0,0.0,CLP,844.2889,CL,a45c9bc8-afd5-4bfa-bf14-a2500cb84b4e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD
T-57873-ac241bf0-a28e-415a-84c2-ed6ac98d1fb8,CO-P1-1-584065,854028,2023-02-05 20:01:58,2023-02-05 20:01:57,9.75,0.57,48571.0,2817.118,0.0,0.0,COP,4982.541,CO,7ce692c5-4a00-4277-b130-c2aa7f427cb3,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD
T-57873-ca3aeb96-5d77-48d5-967d-88304171cfc5,PE-P2-1-160384,0,2023-02-05 20:03:12,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-e8398f6b-52fb-4328-a626-b3ce5e7f2bca,PE-P2-1-448679,DLPA0288000667140424,2023-02-05 20:04:25,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-011df9b1-d02a-4d40-937b-6210f5b84fea,PE-P2-1-772603,0,2023-02-05 20:06:04,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-5b2ac511-f070-4881-a3c3-ae9676ebe3f3,PE-P2-1-138701,0,2023-02-05 20:08:31,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-de3c5224-ed2d-4f72-b6ef-3fd219e28369,PE-P2-1-275430,0,2023-02-05 20:09:29,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-9bd18e71-cf3c-4390-888c-6b585a21129c,PE-P2-1-944341,0,2023-02-05 20:09:58,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-4956c1ac-dc22-4275-bb28-5d4b03b34878,PE-P2-1-758352,0,2023-02-05 20:10:44,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-f2e571ac-da55-484d-bb5e-477b313fda22,PE-P2-1-686288,0,2023-02-05 20:12:18,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-c3004ad3-2e36-4048-a5e2-9db725343369,PE-P2-1-798951,0,2023-02-05 20:14:09,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-a6478a98-0303-4876-bc8d-bfeaa354fbf1,PE-P2-1-226211,0,2023-02-05 20:38:00,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-ecda1fbd-e2f3-4f4e-8a12-15cc19bbd6c8,PE-P2-1-705925,0,2023-02-05 20:38:07,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-4e678f5e-67c1-4ec4-b65d-3648c2e95070,PE-P2-1-226538,0,2023-02-05 20:38:14,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-209646cf-25e2-49d9-9741-9d4cfd7f26ee,PE-P2-1-831266,0,2023-02-05 20:38:22,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-c9965fc0-bc67-4bb7-b39e-b1921b52452b,PE-P2-1-130301,0,2023-02-05 20:39:40,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-29361a8b-4911-46d7-8685-5a909d619e7a,PE-P2-1-343739,0,2023-02-05 20:41:05,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-44987c07-7f8e-4727-96a0-8338eaad8174,PE-P2-1-670556,0,2023-02-05 20:42:08,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-20fa9b6f-ff29-4c70-864b-c2d8f0d21291,PE-P2-1-696826,0,2023-02-05 20:44:27,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
T-57873-6adffd10-dfc1-43df-8db4-47f66b6d0571,PE-P2-1-176571,0,2023-02-05 20:45:27,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,7f4fa3ee-b6af-47cf-9579-004506e49cd3,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD
D-57873-e351d3fe-f5d0-4448-bffc-7479f82f6a87,BR-P1-1-501656,QRS1TX1VK53VXAVFAAX1CIVWMD4T7ZZW3CH,2023-02-05 20:48:37,0,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,ab67f910-c248-4b0a-a18a-77c2901190f7,1-1-,ESTABA NOV,ESTABA DIC,NO ESTABA ENE,PQ
T-57873-e8ee9be8-c81b-4a03-81fe-629c7d694bd9,BR-P1-12-541539,1d7300e6-5142-42bc-8c8e-ad04df386b83,2023-02-05 21:14:01,2023-02-05 21:14:00,76.89,2.46,420.0,13.44,0.0,0.0,BRL,5.4418,BR,269319e4-7b08-4baa-9b9c-c43994b9410a,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-78c211e5-7ee5-4c63-bf81-73c1a6e04870,BR-P1-12-141235,11176023002OC2DL2JAC,2023-02-05 22:07:11,0,76.89,2.46,420.0,13.44,0.0,0.0,BRL,5.4418,BR,fd22f680-bbd5-11eb-8a0e-155003e6a81e,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
T-57873-ee1dd91f-bb12-4a9e-b4ed-4f1f0c1b2811,BR-P1-12-312637,09a9e968-3645-4bfc-81a0-896b8fdb0289,2023-02-05 22:10:13,2023-02-05 22:10:13,76.89,2.46,420.0,13.44,0.0,0.0,BRL,5.4418,BR,fd22f680-bbd5-11eb-8a0e-155003e6a81e,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI
D-57873-5d3d8172-5b0f-4dfc-a9a4-97babe56a55b,BR-P1-1-577719,QRS1TXV0RCCZSILDTQREW6XYSIWKRSYPVRH,2023-02-05 22:14:07,2023-02-05 22:14:43,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,27f71340-2eab-11ec-b2b4-a1c691f3f9ff,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,PQ
T-57873-941ab054-9515-4406-8b41-e5fe81eaec99,PA-P1-1-169027,DLPA0288000668163427,2023-02-05 22:34:28,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,948bce91-a801-4993-9497-6e7a4f1bf5f7,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI
T-57873-a82e6c20-eaf1-434d-9ca9-8656c5e89554,CO-P1-1-861192,325558621,2023-02-05 22:45:47,2023-02-05 22:45:47,9.75,0.57,48571.0,2817.118,0.0,0.0,COP,4982.541,CO,288c4010-ad91-11eb-9084-251d9829bbbf,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
D-57873-50db82e0-0c6f-43d0-b4fc-577dbc842f34,BR-P1-1-269279,QRS1TXOYZTKUKVZI84NFOBEP9RM3SOIVAZV,2023-02-05 22:50:37,2023-02-05 22:52:47,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,54a9de10-c91e-40b3-bb62-77a9d4e7654d,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-6261a9a6-e023-4ad6-b433-8f5890259d2c,BR-P2-1-595416,QRS1TXG6DHJWKOUEPZBT95IVMWM82GO7BDO,2023-02-05 22:52:57,2023-02-05 22:58:32,25.89,1.01,141.43,5.5158,0.0,0.0,BRL,5.4418,BR,fedc3371-f2cb-4145-a272-b7ed317fe840,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-16dfb70c-cf2a-439d-bc9b-1f338caa1fbf,BR-P2-1-790921,QRS1TXHBBAEFPESOXDGCLCK6CEZH70XAQCC,2023-02-05 23:25:09,0,25.89,1.01,141.43,5.5158,0.0,0.0,BRL,5.4418,BR,2bf75335-aa5a-4ea1-b045-46c00be87229,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
T-57873-9ee6337b-8784-4993-a430-298baed356e6,PE-P1-1-943512,DLPA0288000669172812,2023-02-05 23:28:13,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-aff64da4-6664-4650-bfca-4f118c1b17d5,PE-P1-1-185835,DLPA0288000670172924,2023-02-05 23:29:25,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-6b2a1e22-d09a-4512-afb0-96a92347b1d9,PE-P1-1-929817,DLPA0288000671173019,2023-02-05 23:30:20,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-9c82989a-909a-4c12-8200-e6211d8932dc,PE-P1-1-365776,DLPA0288000672174051,2023-02-05 23:40:52,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-e7ea7c9e-9558-4b27-a168-72f9685c446d,PE-P1-1-757204,DLPA0288000673174137,2023-02-05 23:41:38,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-cf7c2a30-40fa-4b1e-8ab2-c63a9819bd4a,PE-P1-1-897220,0,2023-02-05 23:41:57,0,10.17,0.74,41.43,3.0105,0.0,0.0,PEN,4.0737,PE,be40e28e-4f73-4d32-84eb-d0ec5cad9d85,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD
T-57873-26b90daa-44ed-4542-bf3f-1fc016d15b71,MX-P1-12-141566,820140257809,2023-02-06 0:42:35,2023-02-06 0:42:34,82.6,2.64,1668.0,53.376,0.0,0.0,MXN,20.1931,MX,ed6295fa-b3c2-4d76-92ad-e838caef0335,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC
D-57873-9c6163ef-1c72-401f-8f9f-818546c6e6b9,BR-P1-1-196515,QRS1TX6QO34N2VEBZDAQYUDUVRDD99QBGUP,2023-02-06 0:55:30,2023-02-06 0:56:05,9.15,0.36,50.0,1.95,0.0,0.0,BRL,5.4418,BR,4d3c6ae7-b82e-4fa5-a864-2a6739f38614,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,PQ
D-57873-53e5fd52-f291-4c6b-abb6-b45d3344b7eb,BR-P2-12-262648,QRS1TXI8UKUQEEVDWTJBATZ4NMSSVHE6EIJ,2023-02-06 1:27:28,0,217.48,8.48,1188.0,46.332,0.0,0.0,BRL,5.4418,BR,f59e3e6c-a173-4838-a07c-dac61d851ea4,2-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
D-57873-d6311181-8c91-4f2f-a32b-deed36fc6be1,BR-P2-1-642025,QRS1TXR6JZ85GAS5X2GNP9MYLFUZCVRNXYV,2023-02-06 5:11:19,2023-02-06 5:12:10,25.89,1.01,141.43,5.5158,0.0,0.0,BRL,5.4418,BR,f624f69c-5b7c-4f65-bbab-02ebbbf94088,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ
T-57873-260ef43d-555d-460a-b93e-2edc221504bc,MX-P2-1-490427,820140716273,2023-02-06 6:30:42,0,28.24,0.9,570.0,18.24,0.0,0.0,MXN,20.1877,MX,d2fc2537-be9b-43dc-861e-02ff0d4c2e42,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD
T-57873-382ba52d-634c-4d8e-aebf-97fd6ae57eb4,MX-P1-1-187700,850133037096,2023-02-06 6:30:42,0,9.84,0.31,198.57,6.3542,0.0,0.0,MXN,20.1877,MX,2018c280-f185-11eb-afe4-332e0fdbe120,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD
T-57873-dda60a3e-bd31-4b8e-9117-771343edbf46,BR-P2-1-467852,733ef52d-fb8b-489e-af95-8a48aecbf9c3,2023-02-06 6:30:43,2023-02-06 6:30:43,25.89,0.83,141.43,4.5258,0.0,0.0,BRL,5.4418,BR,88b76f30-8840-11eb-b6cb-5d4d5e19851e,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MC
T-57873-e51819d8-aaa9-4231-b7d3-7658d367c968,PA-P2-1-322220,DLPA0289000208003041,2023-02-06 6:30:43,2023-02-06 6:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,8984ff20-389c-4a54-a744-eb6fd2498364,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD
T-57873-acdd3266-2a0f-475c-8194-90607f5a32e5,PE-P2-1-465925,DLPA0289000209003041,2023-02-06 6:30:43,0,27.7,1.67,112.86,6.7963,0.0,0.0,PEN,4.0737,PE,b48177a0-1a23-11eb-83dc-371dd7989b3a,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD
T-57873-05cd9053-c52f-4621-ab25-577970e41cfe,CL-P1-1-336250,2236591677,2023-02-06 6:30:43,2023-02-06 6:30:42,10.98,0.45,9271.0,380.111,0.0,0.0,CLP,844.2889,CL,f08900d2-50e2-4f5e-aeb0-9c39d0bc0508,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD
T-57873-d7d092bc-96f3-4615-a5a4-1983066e48bd,BR-P1-1-905917,0,2023-02-06 6:30:44,0,9.15,0.29,50.0,1.6,0.0,0.0,BRL,5.4418,BR,88b299b2-955f-428e-9c14-77d75cb74167,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MC
T-57873-ce6ac9dc-bf21-44aa-b344-ef6edbff7e37,CL-P2-1-864937,0,2023-02-06 6:30:44,0,33.84,1.39,28570.0,1171.37,0.0,0.0,CLP,844.2889,CL,c7add48c-758e-4a9a-9921-4a87226cdc07,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VI
